,date,home_team,away_team,team,scorer,minute,own_goal,penalty,country,year,continent,lifeExp,pop,gdpPercap
692,1972-02-25,Sudan,DR Congo,Sudan,Omar Ali Hasab El-Rasoul,55.0,False,False,Sudan,1972,Africa,45.083,14597019,1659.652775
693,1972-02-27,Morocco,Sudan,Sudan,Bushara Abdel-Nadief,49.0,False,False,Sudan,1972,Africa,45.083,14597019,1659.652775
694,1972-02-29,Congo,Sudan,Sudan,Kamal Abdel Wahab,37.0,False,False,Sudan,1972,Africa,45.083,14597019,1659.652775
695,1972-02-29,Congo,Sudan,Sudan,Ahmed Bushara Wahba,44.0,False,False,Sudan,1972,Africa,45.083,14597019,1659.652775
696,1972-07-23,Sudan,Kenya,Sudan,Ezzeldin Osman,40.0,False,False,Sudan,1972,Africa,45.083,14597019,1659.652775
697,1972-03-02,Algeria,Guinea,Algeria,Mokhtar Kalem,65.0,False,False,Algeria,1972,Africa,54.518,14760787,4182.663766
698,1972-03-12,Guinea,Algeria,Algeria,Rabah Gamouh,62.0,False,False,Algeria,1972,Africa,54.518,14760787,4182.663766
699,1972-03-12,Guinea,Algeria,Guinea,Maxime Camara,28.0,False,False,Guinea,1972,Africa,38.842,3811387,741.6662307
700,1972-03-12,Guinea,Algeria,Guinea,Petit Sory,36.0,False,False,Guinea,1972,Africa,38.842,3811387,741.6662307
701,1972-03-12,Guinea,Algeria,Guinea,Soriba Soumah,54.0,False,True,Guinea,1972,Africa,38.842,3811387,741.6662307
702,1972-03-12,Guinea,Algeria,Guinea,Chérif Souleymane,78.0,False,False,Guinea,1972,Africa,38.842,3811387,741.6662307
703,1972-03-12,Guinea,Algeria,Guinea,Smith Samuel,82.0,False,False,Guinea,1972,Africa,38.842,3811387,741.6662307
704,1972-03-29,Portugal,Cyprus,Portugal,Humberto Coelho,7.0,False,False,Portugal,1972,Europe,69.26,8970450,9022.247417
705,1972-03-29,Portugal,Cyprus,Portugal,Nené,17.0,False,False,Portugal,1972,Europe,69.26,8970450,9022.247417
706,1972-03-29,Portugal,Cyprus,Portugal,Artur Jorge,46.0,False,False,Portugal,1972,Europe,69.26,8970450,9022.247417
707,1972-03-29,Portugal,Cyprus,Portugal,Rui Jordão,81.0,False,False,Portugal,1972,Europe,69.26,8970450,9022.247417
708,1972-05-10,Cyprus,Portugal,Portugal,Chico Faria,36.0,False,False,Portugal,1972,Europe,69.26,8970450,9022.247417
709,1972-04-29,England,Germany,Germany,Uli Hoeneß,27.0,False,False,Germany,1972,Europe,71.0,78717088,18016.18027
710,1972-04-29,England,Germany,Germany,Günter Netzer,84.0,False,True,Germany,1972,Europe,71.0,78717088,18016.18027
711,1972-04-29,England,Germany,Germany,Gerd Müller,88.0,False,False,Germany,1972,Europe,71.0,78717088,18016.18027
712,1972-06-14,Belgium,Germany,Germany,Gerd Müller,24.0,False,False,Germany,1972,Europe,71.0,78717088,18016.18027
713,1972-06-14,Belgium,Germany,Germany,Gerd Müller,71.0,False,False,Germany,1972,Europe,71.0,78717088,18016.18027
714,1972-06-18,Germany,Russia,Germany,Gerd Müller,27.0,False,False,Germany,1972,Europe,71.0,78717088,18016.18027
715,1972-06-18,Germany,Russia,Germany,Herbert Wimmer,52.0,False,False,Germany,1972,Europe,71.0,78717088,18016.18027
716,1972-06-18,Germany,Russia,Germany,Gerd Müller,58.0,False,False,Germany,1972,Europe,71.0,78717088,18016.18027
717,1972-04-29,Hungary,Romania,Hungary,László Branikovits,11.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
718,1972-05-06,Hungary,Malta,Hungary,Lajos Kocsis,35.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
719,1972-05-06,Hungary,Malta,Hungary,Ferenc Bene,60.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
720,1972-05-06,Hungary,Malta,Hungary,István Juhász,75.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
721,1972-05-14,Romania,Hungary,Hungary,István Szőke,5.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
722,1972-05-14,Romania,Hungary,Hungary,Lajos Kocsis,36.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
723,1972-05-17,Hungary,Romania,Hungary,Lajos Kocsis,27.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
724,1972-05-17,Hungary,Romania,Hungary,István Szőke,89.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
725,1972-06-17,Belgium,Hungary,Hungary,Lajos Kű,53.0,False,True,Hungary,1972,Europe,69.76,10394091,10168.65611
726,1972-10-15,Austria,Hungary,Hungary,Antal Dunai,16.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
727,1972-10-15,Austria,Hungary,Hungary,Lajos Kocsis,20.0,False,False,Hungary,1972,Europe,69.76,10394091,10168.65611
728,1972-04-29,Hungary,Romania,Romania,Lajos Sătmăreanu,56.0,False,False,Romania,1972,Europe,69.21,20662648,8011.414402
729,1972-05-14,Romania,Hungary,Romania,Nicolae Dobrin,14.0,False,False,Romania,1972,Europe,69.21,20662648,8011.414402
730,1972-05-14,Romania,Hungary,Romania,Alexandru Neagu,81.0,False,False,Romania,1972,Europe,69.21,20662648,8011.414402
731,1972-05-17,Hungary,Romania,Romania,Alexandru Neagu,34.0,False,False,Romania,1972,Europe,69.21,20662648,8011.414402
732,1972-09-20,Finland,Romania,Romania,Radu Nunweiller,52.0,False,False,Romania,1972,Europe,69.21,20662648,8011.414402
733,1972-10-29,Romania,Albania,Romania,Nicolae Dobrin,38.0,False,False,Romania,1972,Europe,69.21,20662648,8011.414402
734,1972-10-29,Romania,Albania,Romania,Emerich Dembrovschi,41.0,False,False,Romania,1972,Europe,69.21,20662648,8011.414402
735,1972-04-30,Austria,Malta,Austria,Josef Hickersberger,29.0,False,False,Austria,1972,Europe,70.63,7544201,16661.6256
736,1972-04-30,Austria,Malta,Austria,Josef Hickersberger,34.0,False,False,Austria,1972,Europe,70.63,7544201,16661.6256
737,1972-04-30,Austria,Malta,Austria,Josef Hickersberger,36.0,False,False,Austria,1972,Europe,70.63,7544201,16661.6256
738,1972-04-30,Austria,Malta,Austria,Norbert Hof,85.0,False,False,Austria,1972,Europe,70.63,7544201,16661.6256
739,1972-06-10,Austria,Sweden,Austria,Thomas Parits,65.0,False,False,Austria,1972,Europe,70.63,7544201,16661.6256
740,1972-06-10,Austria,Sweden,Austria,Peter Pumm,78.0,False,False,Austria,1972,Europe,70.63,7544201,16661.6256
741,1972-10-15,Austria,Hungary,Austria,Franz Hasil,58.0,False,True,Austria,1972,Europe,70.63,7544201,16661.6256
742,1972-10-15,Austria,Hungary,Austria,Kurt Jara,71.0,False,False,Austria,1972,Europe,70.63,7544201,16661.6256
743,1972-11-25,Malta,Austria,Austria,Helmut Köglberger,48.0,False,False,Austria,1972,Europe,70.63,7544201,16661.6256
744,1972-11-25,Malta,Austria,Austria,Charles Spiteri,77.0,True,False,Austria,1972,Europe,70.63,7544201,16661.6256
745,1972-05-07,Iran,Cambodia,Iran,Hossein Kalani,45.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
746,1972-05-07,Iran,Cambodia,Iran,Safar Iranpak,51.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
747,1972-05-09,Iran,Iraq,Iran,Hossein Kalani,34.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
748,1972-05-09,Iran,Iraq,Iran,Hossein Kalani,70.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
749,1972-05-09,Iran,Iraq,Iran,Hossein Kalani,78.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
750,1972-05-13,Thailand,Iran,Iran,Ali Jabbari,80.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
751,1972-05-13,Thailand,Iran,Iran,Ali Jabbari,86.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
752,1972-05-13,Thailand,Iran,Iran,Ali Jabbari,88.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
753,1972-05-16,Iran,Cambodia,Iran,Safar Iranpak,13.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
754,1972-05-16,Iran,Cambodia,Iran,Parviz Ghelichkhani,47.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
755,1972-05-19,Iran,South Korea,Iran,Ali Jabbari,48.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
756,1972-05-19,Iran,South Korea,Iran,Hossein Kalani,108.0,False,False,Iran,1972,Asia,55.234,30614000,9613.818607
757,1972-05-08,Thailand,Kuwait,Kuwait,Jawad Khalaf,42.0,False,False,Kuwait,1972,Asia,67.712,841934,109347.867
758,1972-05-08,Thailand,Kuwait,Kuwait,Fayez Marzouq,87.0,False,False,Kuwait,1972,Asia,67.712,841934,109347.867
759,1972-05-12,South Korea,Kuwait,Kuwait,Mohammad Sultan,25.0,False,False,Kuwait,1972,Asia,67.712,841934,109347.867
760,1972-05-12,South Korea,Kuwait,Kuwait,Ibrahim Al Duraihem,73.0,False,False,Kuwait,1972,Asia,67.712,841934,109347.867
761,1972-05-10,Cambodia,South Korea,Cambodia,Doeur Sokhom,82.0,False,False,Cambodia,1972,Asia,40.317,7450606,421.6240257
762,1972-05-14,Cambodia,Kuwait,Cambodia,Doeur Sokhom,23.0,False,False,Cambodia,1972,Asia,40.317,7450606,421.6240257
763,1972-05-14,Cambodia,Kuwait,Cambodia,Sok Sun Hean,56.0,False,False,Cambodia,1972,Asia,40.317,7450606,421.6240257
764,1972-05-14,Cambodia,Kuwait,Cambodia,Tes Sean,59.0,False,False,Cambodia,1972,Asia,40.317,7450606,421.6240257
765,1972-05-14,Cambodia,Kuwait,Cambodia,Sea Cheng Eang,80.0,False,False,Cambodia,1972,Asia,40.317,7450606,421.6240257
